Order ID,Customer ID,Customer Name,Region,State or Province,City,Postal Code,Customer Segment,Order Priority,Ship Mode,Product Category,Product Sub-Category,Product Container,Product Name,Order Date,Ship Date,Discount,Unit Price,Discount Amount,Discount Price,Shipping Cost,Quantity
86102,3041,Carrie Duke,Central,Kansas,Garden City,67846,Corporate,Not Specified,Regular Air,Technology,Computer Peripherals,Small Box,Keytronic 105-Key Spanish Keyboard,5/15/2010,5/18/2010,0.08,73.98,5.92,68.06,4,17
86102,3041,Carrie Duke,Central,Kansas,Garden City,67846,Corporate,Not Specified,Regular Air,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,"*Staples* vLetter Openers, 2/Pack",5/15/2010,5/17/2010,0.02,3.68,0.07,3.61,1.32,8
86108,3041,Carrie Duke,Central,Kansas,Garden City,67846,Small Business,Medium,Regular Air,Technology,Telephones and Communication,Small Box,7160,6/28/2011,6/29/2011,0.04,140.99,5.64,135.35,4.2,18
86101,3042,Tara Gold,Central,Kansas,Hutchinson,67501,Small Business,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,"GBC White Gloss Covers, Plain Front",2/4/2010,2/5/2010,0.07,14.48,1.01,13.47,6.46,12
86105,3042,Tara Gold,Central,Kansas,Hutchinson,67501,Corporate,Low,Regular Air,Office Supplies,Labels,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,2/27/2011,3/1/2011,0.09,7.31,0.66,6.65,0.49,1
86110,3042,Tara Gold,Central,Kansas,Hutchinson,67501,Corporate,Critical,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,1/2/2012,1/4/2012,0.08,355.98,28.48,327.50,58.92,4
86110,3042,Tara Gold,Central,Kansas,Hutchinson,67501,Corporate,Critical,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1/2/2012,1/4/2012,0.02,160.98,3.22,157.76,30,1
86110,3042,Tara Gold,Central,Kansas,Hutchinson,67501,Corporate,Critical,Delivery Truck,Furniture,Tables,Jumbo Box,Global Adaptabilities™ Conference Tables,1/2/2012,1/2/2012,0.1,280.98,28.10,252.88,35.67,7
86112,3042,Tara Gold,Central,Kansas,Hutchinson,67501,Small Business,Not Specified,Regular Air,Office Supplies,Envelopes,Small Box,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,12/24/2012,12/25/2012,0,35.89,0.00,35.89,14.72,10
86113,3042,Tara Gold,Central,Kansas,Hutchinson,67501,Corporate,Low,Regular Air,Technology,Computer Peripherals,Small Box,Motorola SB4200 Cable Modem,1/5/2013,1/12/2013,0.08,179.99,14.40,165.59,19.99,4
86105,3043,Ruby Horowitz,Central,Kansas,Kansas City,66104,Corporate,Low,Delivery Truck,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",2/27/2011,3/1/2011,0.06,130.98,7.86,123.12,54.74,7
86105,3043,Ruby Horowitz,Central,Kansas,Kansas City,66104,Corporate,Low,Regular Air,Office Supplies,Paper,Small Box,Xerox 1891,2/27/2011,3/6/2011,0.08,48.91,3.91,45.00,5.81,4
86105,3043,Ruby Horowitz,Central,Kansas,Kansas City,66104,Corporate,Low,Regular Air,Office Supplies,Storage & Organization,Small Box,Fellowes Recycled Storage Drawers,2/27/2011,3/4/2011,0,111.03,0.00,111.03,8.64,10
86106,3043,Ruby Horowitz,Central,Kansas,Kansas City,66104,Small Business,Low,Regular Air,Technology,Computer Peripherals,Small Box,Keytronic French Keyboard,4/15/2011,4/20/2011,0.05,73.98,3.70,70.28,14.52,1
86115,3043,Ruby Horowitz,Central,Kansas,Kansas City,66104,Corporate,Not Specified,Regular Air,Office Supplies,Labels,Small Box,Avery 487,4/5/2013,4/7/2013,0.05,3.69,0.18,3.51,0.5,12
86115,3043,Ruby Horowitz,Central,Kansas,Kansas City,66104,Corporate,Not Specified,Regular Air,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Serrated Blade or Curved Handle Hand Letter Openers,4/5/2013,4/5/2013,0.08,3.14,0.25,2.89,1.92,7
86116,3043,Ruby Horowitz,Central,Kansas,Kansas City,66104,Corporate,Critical,Delivery Truck,Office Supplies,Appliances,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",6/25/2013,6/27/2013,0.01,208.16,2.08,206.08,68.02,6
86111,3044,Alfred F Dixon,Central,Kansas,Lawrence,66044,Corporate,High,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",3/15/2012,3/16/2012,0.1,4.91,0.49,4.42,4.97,10
86111,3044,Alfred F Dixon,Central,Kansas,Lawrence,66044,Corporate,High,Regular Air,Furniture,Chairs & Chairmats,Large Box,Hon Olson Stacker Stools,3/15/2012,3/16/2012,0.1,140.81,14.08,126.73,24.49,1
86104,3045,Jordan Beard,Central,Kansas,Leavenworth,66048,Small Business,High,Regular Air,Office Supplies,Paper,Small Box,Xerox 1995,12/6/2010,12/7/2010,0,6.48,0.00,6.48,5.19,12
86109,3045,Jordan Beard,Central,Kansas,Leavenworth,66048,Corporate,Low,Regular Air,Office Supplies,Paper,Small Box,Xerox 1962,10/6/2011,10/8/2011,0.06,4.28,0.26,4.02,4.79,19
86111,3045,Jordan Beard,Central,Kansas,Leavenworth,66048,Corporate,High,Express Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 314,3/15/2012,3/16/2012,0,5.58,0.00,5.58,0.7,13
86114,3045,Jordan Beard,Central,Kansas,Leavenworth,66048,Small Business,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,GBC VeloBinder Electric Binding Machine,3/23/2013,3/25/2013,0.06,120.98,7.26,113.72,9.07,8
86117,3045,Jordan Beard,Central,Kansas,Leavenworth,66048,Small Business,High,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Global Ergonomic Managers Chair,12/6/2013,12/9/2013,0.09,180.98,16.29,164.69,26.2,2
86103,3046,Andrew Pearce,Central,Kansas,Leawood,66209,Small Business,High,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Every-Day® Chair Series Swivel Task Chairs,8/12/2010,8/14/2010,0.05,120.98,6.05,114.93,30,2
86107,3046,Andrew Pearce,Central,Kansas,Leawood,66209,Small Business,Critical,Express Air,Office Supplies,Rubber Bands,Wrap Bag,Staples Metal Binder Clips,6/15/2011,6/17/2011,0.09,2.62,0.24,2.38,0.8,9
89789,3048,Tracy G Starr,West,California,Berkeley,94704,Corporate,High,Express Air,Furniture,Chairs & Chairmats,Large Box,SAFCO Arco Folding Chair,9/5/2010,9/7/2010,0.06,276.2,16.57,259.63,24.49,10
89790,3048,Tracy G Starr,West,California,Berkeley,94704,Corporate,Low,Regular Air,Office Supplies,Paper,Small Box,Xerox 1933,3/4/2011,3/11/2011,0.08,12.28,0.98,11.30,4.86,5
89791,3048,Tracy G Starr,West,California,Berkeley,94704,Corporate,High,Express Air,Furniture,Office Furnishings,Small Pack,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",2/6/2012,2/7/2012,0.09,30.93,2.78,28.15,3.92,3
89792,3048,Tracy G Starr,West,California,Berkeley,94704,Corporate,Medium,Delivery Truck,Furniture,Tables,Jumbo Box,Bretford CR4500 Series Slim Rectangular Table,5/1/2012,5/3/2012,0.09,348.21,31.34,316.87,40.19,5
89795,3048,Tracy G Starr,West,California,Berkeley,94704,Corporate,High,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 346,9/5/2013,9/7/2013,0.09,2.88,0.26,2.62,0.7,8
89796,3049,Robin Beatty,East,New Hampshire,Hudson,3051,Corporate,High,Regular Air,Office Supplies,Storage & Organization,Small Box,"Trav-L-File Heavy-Duty Shuttle II, Black",10/7/2013,10/9/2013,0.1,43.57,4.36,39.21,16.36,20
89793,3050,Elaine Welsh,East,New Hampshire,Keene,3431,Corporate,Not Specified,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,"Metal Folding Chairs, Beige, 4/Carton",9/14/2012,9/15/2012,0,33.94,0.00,33.94,19.19,4
89794,3051,Josephine Herbert,East,New Jersey,Paterson,7501,Corporate,Medium,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,"Quartet Omega® Colored Chalk, 12/Pack",4/23/2013,4/24/2013,0.06,5.84,0.35,5.49,1,8
86662,3053,Robin Tyler,South,Kentucky,Murray,42071,Corporate,Medium,Regular Air,Technology,Telephones and Communication,Small Box,i2000,8/3/2010,8/5/2010,0.06,125.99,7.56,118.43,2.5,11
86665,3053,Robin Tyler,South,Kentucky,Murray,42071,Corporate,Low,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Comfortask® Task/Swivel Chairs,5/17/2013,5/24/2013,0.04,113.98,4.56,109.42,30,10
86666,3053,Robin Tyler,South,Kentucky,Murray,42071,Corporate,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Presentation Index for Binding Systems,8/3/2013,8/4/2013,0.08,3.98,0.32,3.66,5.26,3
86667,3053,Robin Tyler,South,Kentucky,Murray,42071,Corporate,Critical,Delivery Truck,Technology,Office Machines,Jumbo Drum,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",9/11/2013,9/12/2013,0.01,500.98,5.01,495.97,28.14,5
86667,3054,Alice Pittman,East,Massachusetts,Concord,1742,Corporate,Critical,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,GBC Recycled Grain Textured Covers,9/11/2013,9/12/2013,0,34.54,0.00,34.54,14.72,4
86663,3055,Molly Mueller,East,Massachusetts,New Bedford,2740,Corporate,Medium,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Peel-Off® China Markers,5/19/2012,5/21/2012,0.02,9.93,0.20,9.73,1.09,2
86664,3056,Bonnie Carver Huang,East,Massachusetts,Wilbraham,1095,Corporate,Not Specified,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 31,5/21/2012,5/22/2012,0.03,4.13,0.12,4.01,1.17,18
86663,3057,Marvin Washington,East,New Hampshire,Concord,3301,Corporate,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Avery Hanging File Binders,5/19/2012,5/21/2012,0.02,5.98,0.12,5.86,1.49,20
86664,3058,Russell Nichols,East,Vermont,Essex Junction,5451,Corporate,Not Specified,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Heavy-Duty E-Z-D® Binders,5/21/2012,5/23/2012,0.01,10.91,0.11,10.80,2.99,6
87027,3060,Craig Wong,South,Arkansas,Benton,72015,Small Business,Low,Regular Air,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",8/9/2012,8/11/2012,0.01,17.67,0.18,17.49,8.99,20
87028,3060,Craig Wong,South,Arkansas,Benton,72015,Small Business,Medium,Regular Air,Technology,Computer Peripherals,Small Box,"IBM Active Response Keyboard, Black",1/26/2013,1/28/2013,0.09,39.98,3.60,36.38,7.12,3
87028,3060,Craig Wong,South,Arkansas,Benton,72015,Small Business,Medium,Delivery Truck,Furniture,Tables,Jumbo Box,Bretford Rectangular Conference Table Tops,1/26/2013,1/28/2013,0.06,376.13,22.57,353.56,85.63,7
88451,3062,Hilda Levine,West,Washington,Kent,98031,Consumer,Critical,Regular Air,Office Supplies,Appliances,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,4/25/2013,4/25/2013,0.09,363.25,32.69,330.56,19.99,2
88451,3062,Hilda Levine,West,Washington,Kent,98031,Consumer,Critical,Regular Air,Furniture,Office Furnishings,Small Box,12-1/2 Diameter Round Wall Clock,4/25/2013,4/27/2013,0.02,19.98,0.40,19.58,10.49,6
88451,3062,Hilda Levine,West,Washington,Kent,98031,Consumer,Critical,Regular Air,Furniture,Office Furnishings,Wrap Bag,Document Clip Frames,4/25/2013,4/26/2013,0.09,8.34,0.75,7.59,0.96,4
88447,3063,Ann Steele,West,Washington,Kirkland,98034,Consumer,Medium,Regular Air,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",2/26/2010,2/28/2010,0.07,8.33,0.58,7.75,1.99,6
88447,3063,Ann Steele,West,Washington,Kirkland,98034,Consumer,Medium,Regular Air,Technology,Copiers and Fax,Large Box,Sharp AL-1530CS Digital Copier,2/26/2010,2/27/2010,0.03,499.99,15.00,484.99,24.49,5
88449,3063,Ann Steele,West,Washington,Kirkland,98034,Consumer,Not Specified,Regular Air,Technology,Telephones and Communication,Wrap Bag,Accessory25,11/24/2010,11/26/2010,0.03,20.99,0.63,20.36,0.99,9
88450,3063,Ann Steele,West,Washington,Kirkland,98034,Consumer,Low,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",4/7/2011,4/14/2011,0.09,14.45,1.30,13.15,7.17,12
88450,3063,Ann Steele,West,Washington,Kirkland,98034,Consumer,Low,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Turbo Task Chair,4/7/2011,4/9/2011,0.08,70.98,5.68,65.30,30,5
88452,3063,Ann Steele,West,Washington,Kirkland,98034,Consumer,Medium,Regular Air,Technology,Computer Peripherals,Small Box,Logitech Cordless Elite Duo,11/28/2013,11/29/2013,0,100.98,0.00,100.98,7.18,11
88448,3064,Clarence Crowder,West,Washington,Lacey,98503,Consumer,Low,Regular Air,Office Supplies,Paper,Wrap Bag,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",7/14/2010,7/19/2010,0.03,6.45,0.19,6.26,1.34,9
88452,3064,Clarence Crowder,West,Washington,Lacey,98503,Consumer,Medium,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,11/28/2013,11/30/2013,0.07,160.98,11.27,149.71,30,23
88452,3064,Clarence Crowder,West,Washington,Lacey,98503,Consumer,Medium,Express Air,Technology,Office Machines,Medium Box,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,11/28/2013,11/30/2013,0,120.97,0.00,120.97,7.11,23
91377,3066,Lee Fields,East,Ohio,Akron,44312,Consumer,Critical,Express Air,Office Supplies,Paper,Small Box,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",11/10/2011,11/12/2011,0.08,55.48,4.44,51.04,6.79,16
91379,3066,Lee Fields,East,Ohio,Akron,44312,Consumer,Not Specified,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Hanging View Binder, White, 1""",5/2/2013,5/4/2013,0.09,7.1,0.64,6.46,6.05,8
91379,3066,Lee Fields,East,Ohio,Akron,44312,Consumer,Not Specified,Regular Air,Technology,Telephones and Communication,Small Box,i2000,5/2/2013,5/3/2013,0.02,125.99,2.52,123.47,2.5,6
91380,3066,Lee Fields,East,Ohio,Akron,44312,Consumer,Not Specified,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,"Quartet Alpha® White Chalk, 12/Pack",9/2/2013,9/3/2013,0.03,2.21,0.07,2.14,1,24
91380,3066,Lee Fields,East,Ohio,Akron,44312,Consumer,Not Specified,Regular Air,Office Supplies,Storage & Organization,Small Box,Economy Rollaway Files,9/2/2013,9/3/2013,0.09,165.2,14.87,150.33,19.99,3
91381,3066,Lee Fields,East,Ohio,Akron,44312,Consumer,Not Specified,Regular Air,Technology,Computer Peripherals,Small Box,Keytronic French Keyboard,9/30/2013,10/1/2013,0.1,73.98,7.40,66.58,4,26
91381,3066,Lee Fields,East,Ohio,Akron,44312,Consumer,Not Specified,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",9/30/2013,9/30/2013,0.04,2.1,0.08,2.02,0.7,14
91376,3067,Carole Miller,East,Ohio,Austintown,44515,Consumer,Not Specified,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,9/2/2010,9/3/2010,0.06,355.98,21.36,334.62,58.92,14
91378,3067,Carole Miller,East,Ohio,Austintown,44515,Consumer,High,Delivery Truck,Furniture,Tables,Jumbo Box,Bush Advantage Collection® Racetrack Conference Table,12/5/2011,12/6/2011,0.07,424.21,29.69,394.52,110.2,10
91380,3067,Carole Miller,East,Ohio,Austintown,44515,Consumer,Not Specified,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Avery Binder Labels,9/2/2013,9/4/2013,0.07,3.89,0.27,3.62,7.01,1
91382,3067,Carole Miller,East,Ohio,Austintown,44515,Consumer,High,Regular Air,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Design Stainless Steel Bent Scissors,12/5/2013,12/6/2013,0.08,6.84,0.55,6.29,4.42,13
88193,3068,Anne Heller,Central,Minnesota,Moorhead,56560,Consumer,High,Express Air,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,7/3/2012,7/4/2012,0.04,15.98,0.64,15.34,4,2
88193,3068,Anne Heller,Central,Minnesota,Moorhead,56560,Consumer,High,Regular Air,Furniture,Office Furnishings,Small Pack,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",7/3/2012,7/3/2012,0.03,9.48,0.28,9.20,7.29,11
88191,3069,Tiffany Merrill,Central,Minnesota,Oakdale,55128,Consumer,High,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Every-Day® Chair Series Swivel Task Chairs,6/1/2010,6/3/2010,0.03,120.98,3.63,117.35,30,15
88191,3069,Tiffany Merrill,Central,Minnesota,Oakdale,55128,Consumer,High,Regular Air,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,6/1/2010,6/3/2010,0.01,15.68,0.16,15.52,3.73,12
88192,3069,Tiffany Merrill,Central,Minnesota,Oakdale,55128,Consumer,Critical,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 307,8/14/2010,8/15/2010,0.09,1.82,0.16,1.66,0.83,22
88194,3069,Tiffany Merrill,Central,Minnesota,Oakdale,55128,Consumer,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,5/17/2013,5/19/2013,0.08,3.36,0.27,3.09,6.27,11
88194,3069,Tiffany Merrill,Central,Minnesota,Oakdale,55128,Consumer,Medium,Regular Air,Technology,Telephones and Communication,Small Box,Accessory35,5/17/2013,5/19/2013,0.09,35.99,3.24,32.75,1.1,5
88195,3069,Tiffany Merrill,Central,Minnesota,Oakdale,55128,Consumer,High,Regular Air,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Fiskars® Softgrip Scissors,8/3/2013,8/5/2013,0.03,10.98,0.33,10.65,3.37,9
89423,3071,Catherine Casey,South,Arkansas,Benton,72015,Corporate,Not Specified,Regular Air,Furniture,Office Furnishings,Medium Box,Eldon Advantage® Foldable Chair Mats for Low Pile Carpets,1/4/2013,1/4/2013,0.02,54.2,1.08,53.12,11.1,1
89423,3072,Kevin Rouse,South,Arkansas,Bentonville,72712,Corporate,Not Specified,Regular Air,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",1/4/2013,1/6/2013,0.06,37.94,2.28,35.66,5.08,1
89423,3072,Kevin Rouse,South,Arkansas,Bentonville,72712,Corporate,Not Specified,Regular Air,Office Supplies,Storage & Organization,Small Box,Recycled Steel Personal File for Standard File Folders,1/4/2013,1/5/2013,0.1,55.29,5.53,49.76,5.08,9
89424,3072,Kevin Rouse,South,Arkansas,Bentonville,72712,Corporate,Low,Regular Air,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Clairmont Wall Clock",8/31/2013,8/31/2013,0.06,19.23,1.15,18.08,6.15,1
89419,3073,Roger Hopkins,South,Arkansas,Conway,72032,Corporate,Medium,Regular Air,Office Supplies,Paper,Small Box,Xerox 1929,3/1/2011,3/2/2011,0.05,22.84,1.14,21.70,5.47,2
89421,3073,Roger Hopkins,South,Arkansas,Conway,72032,Corporate,Critical,Express Air,Office Supplies,Binders and Binder Accessories,Small Box,Premium Transparent Presentation Covers by GBC,2/6/2012,2/8/2012,0.03,20.98,0.63,20.35,8.83,10
89421,3073,Roger Hopkins,South,Arkansas,Conway,72032,Corporate,Critical,Regular Air,Office Supplies,Paper,Small Box,Xerox 1947,2/6/2012,2/8/2012,0.06,5.98,0.36,5.62,5.35,9
89422,3073,Roger Hopkins,South,Arkansas,Conway,72032,Corporate,Low,Regular Air,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,11/19/2012,11/21/2012,0.03,70.97,2.13,68.84,3.5,18
89422,3073,Roger Hopkins,South,Arkansas,Conway,72032,Corporate,Low,Regular Air,Technology,Computer Peripherals,Small Pack,"Imation 3.5 IBM Formatted Diskettes, 10/Box",11/19/2012,11/23/2012,0.02,8.32,0.17,8.15,2.38,1
89422,3073,Roger Hopkins,South,Arkansas,Conway,72032,Corporate,Low,Regular Air,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 Internal PCI Faxmodem,11/19/2012,11/21/2012,0.1,49.99,5.00,44.99,19.99,43
89425,3073,Roger Hopkins,South,Arkansas,Conway,72032,Corporate,Not Specified,Regular Air,Office Supplies,Paper,Small Box,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),11/7/2013,11/8/2013,0.02,5.28,0.11,5.17,5.66,34
89418,3074,Theresa Stephens,South,Arkansas,Fayetteville,72701,Corporate,Low,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,"Situations Contoured Folding Chairs, 4/Set",2/26/2011,2/26/2011,0.07,70.98,4.97,66.01,59.81,12
89418,3074,Theresa Stephens,South,Arkansas,Fayetteville,72701,Corporate,Low,Regular Air,Technology,Computer Peripherals,Small Box,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",2/26/2011,3/3/2011,0.06,82.99,4.98,78.01,5.5,9
89418,3074,Theresa Stephens,South,Arkansas,Fayetteville,72701,Corporate,Low,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",2/26/2011,3/3/2011,0.02,1.95,0.04,1.91,1.63,8
89420,3074,Theresa Stephens,South,Arkansas,Fayetteville,72701,Corporate,Medium,Express Air,Office Supplies,Paper,Small Box,Xerox 1980,6/25/2011,6/27/2011,0.05,4.28,0.21,4.07,6.18,3
89422,3074,Theresa Stephens,South,Arkansas,Fayetteville,72701,Corporate,Low,Delivery Truck,Furniture,Bookcases,Jumbo Box,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",11/19/2012,11/24/2012,0.03,880.98,26.43,854.55,44.55,29
14756,3075,Gordon Brandt,West,California,Los Angeles,90061,Corporate,Low,Regular Air,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Clairmont Wall Clock",8/31/2010,8/31/2010,0.06,19.23,1.15,18.08,6.15,4
38979,3075,Gordon Brandt,West,California,Los Angeles,90061,Corporate,Low,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,"Situations Contoured Folding Chairs, 4/Set",2/26/2011,2/26/2011,0.07,70.98,4.97,66.01,59.81,48
